d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,7,1e-05,0.01,1,0.01934454251929918,0.9460009146785533,-1.9101873427908376,0.0,1.520346,nan
2,exactBO,7,1e-05,0.01,2,0.03286322514868066,1.4369393316770749,-1.9101873427908376,0.4909384169985209,1.083244,nan
2,exactBO,7,1e-05,0.01,3,0.06198937209815065,-0.01999904099872385,-1.9101873427908376,2.4229383283530748,1.384724,nan
2,exactBO,7,1e-05,0.01,4,0.06728841853175974,-0.5055363385107596,-1.9101873427908376,3.8795502208891826,0.66374,nan
2,exactBO,7,1e-05,0.01,5,0.08227114814719282,-1.420992230058307,-1.9101873427908376,7.541373787079373,1.130297,nan
2,exactBO,7,1e-05,0.01,6,0.0287197161785014,0.9746737080647478,-1.9101873427908376,9.937039725202428,4.058724,nan
2,exactBO,7,1e-05,0.01,7,0.018906375456055127,0.7970530621188352,-1.9101873427908376,12.15508501737957,6.695774,nan
2,exactBO,7,1e-05,0.01,8,0.015290075042167756,-1.854949595035173,-1.9101873427908376,15.192786572217631,5.839979,nan
2,exactBO,7,1e-05,0.01,9,0.08857364221387938,-1.8705033857514328,-1.9101873427908376,15.31721689794771,9.12391,nan
2,exactBO,7,1e-05,0.01,10,0.04138418100208755,-1.9101165634716653,-1.9101873427908376,15.6737354974298,14.479732,nan
2,exactBO,8,1e-05,0.01,1,0.15594023763931475,-1.8291587767114392,-1.9101873427908376,0.0,2.512468,nan
2,exactBO,8,1e-05,0.01,2,0.3051610056286101,1.4932902399010728,-1.9101873427908376,3.322449016612512,2.501583,nan
2,exactBO,8,1e-05,0.01,3,0.11541305370631719,-1.3298902350751751,-1.9101873427908376,3.8217175582487766,1.297923,nan
2,exactBO,8,1e-05,0.01,4,0.41617517673023496,-1.5866442383340518,-1.9101873427908376,4.064232096626164,4.87736,nan
2,exactBO,8,1e-05,0.01,5,0.1317987117561007,-1.8035425042952786,-1.9101873427908376,4.089848369042324,8.795616,nan
